,designation,d/au,d_error/au,t/yr,z,ra/deg,dec/deg,RUWE
670,Gaia DR3 6045399295016556032,1337464.0795208523,341.7693567149046,-10000.0,3913.352830624108,246.06958459999998,-26.95407928,0.97532076
884,Gaia DR3 6045556181574648832,1339117.4881837792,0.25268915949753024,0.0,5299465.520589013,247.78389790000003,-26.86032391,1.0300208
1000,Gaia DR3 6045556490812236288,1341000.6454359463,0.2161143377626445,0.0,6205051.730111259,247.8541012,-26.83596268,1.1692436000000002
647,Gaia DR3 6052065977604571520,1342427.2612333414,78.9384537822149,-10000.0,17005.99893857808,245.02560930000004,-22.21080942,1.1670572
624,Gaia DR3 6051987087645619200,1342916.843396194,0.006105647802805822,0.0,219946660.33292368,246.89706659999996,-21.58801926,1.0097411
710,Gaia DR3 6047217921597522304,1345608.26193412,0.11897186772707984,0.0,11310306.273588397,249.1578406,-25.70334214,1.3285063999999998
1318,Gaia DR3 6050566999658783872,1346404.7549249413,87.84840508862382,-10000.0,15326.456451504751,244.9294789,-22.27167053,1.0617558999999999
741,Gaia DR3 6048681680814236928,1351549.3107374995,113.00125086742952,-10000.0,11960.48097133992,244.41221980000003,-25.71549471,1.6387271
1137,Gaia DR3 6048851310543791872,1352024.6400818198,61.783464054794685,-10000.0,21883.27671110724,244.18433230000002,-25.2293407,1.2317818
764,Gaia DR3 6044940626867668352,1352923.0311833846,0.005733293009119725,0.0,235976606.99206245,248.6866554,-26.320642499999998,1.0082493000000001
645,Gaia DR3 6048467069887803392,1353605.7275916955,468.2748359118271,-10000.0,2890.6223947651333,244.7080626,-26.19651586,1.7874148
833,Gaia DR3 6045528109670542720,1353978.8338601948,0.00371228609847783,0.0,364729117.8380283,247.48593230000003,-26.98853639,1.0860345
837,Gaia DR3 6047247952012256896,1354196.009708544,0.2761775032737264,0.0,4903353.798395254,249.33923,-25.37766964,1.0379539
869,Gaia DR3 6052101746092248960,1354552.4488243095,57.46227492832555,-10000.0,23572.899794062872,245.4794121,-21.86797172,1.1794548
1037,Gaia DR3 6045555047705330944,1355463.607381665,51.15377469700597,-10000.0,26497.82182078149,247.8333173,-26.9041903,1.0269938
755,Gaia DR3 6045555047708895488,1355855.9803970004,435.78502380571655,-10000.0,3111.295492801225,247.8333992,-26.90467117,5.2203827
1300,Gaia DR3 6045149186171617408,1355972.9340683403,43.425698313041046,-10000.0,31225.12675083758,247.3114327,-27.20282609,0.93334156
732,Gaia DR3 6048684532672522752,1358831.6167413443,58.14475600259693,-10000.0,23369.80512362378,244.3915705,-25.70730254,1.0362173000000001
867,Gaia DR3 6045389021454676864,1361466.235787252,0.08105025110687307,0.0,16797804.043716274,246.2123501,-27.03088889,3.2436113
633,Gaia DR3 6052302853642527616,1362017.5341050844,235.64728416183908,-10000.0,5779.899135903772,247.4532268,-21.61922601,3.294754
1284,Gaia DR3 6048672850359083136,1363038.929059104,1252.2624865914129,-10000.0,1088.4610404398668,244.26136459999998,-25.88125005,1.0651903
1011,Gaia DR3 6044916781208496768,1363965.055121138,0.004919982983255753,0.0,277229628.59081817,248.6308145,-26.40215707,1.1443506
1198,Gaia DR3 6047374052252256128,1364624.416740238,0.2638530628252829,0.0,5171910.46459013,249.51634449999997,-24.8700072,1.0646948999999999
600,Gaia DR3 6052068657664195072,1364738.7261661112,68.44132805214223,-10000.0,19940.272420289406,244.95148050000003,-22.2145172,1.1783348
1383,Gaia DR3 6050421898486638336,1364904.2596755826,86.8272443947037,-10000.0,15719.769401766704,244.32072369999997,-22.99847993,1.1361016000000002
583,Gaia DR3 6048468031960486144,1365768.7234685,63.922327906411596,-10000.0,21366.066728172293,244.7099216,-26.1694145,1.0244575
584,Gaia DR3 6048468031960487296,1365948.9651578139,70.38761864295502,-10000.0,19406.097144537074,244.70925519999997,-26.16889628,1.099034
637,Gaia DR3 6044814526626254976,1366959.0356856387,0.009406631963668751,0.0,145318647.62704086,248.23452169999996,-26.701006699999997,1.1201138000000002
756,Gaia DR3 6051473577056337024,1367652.8135608071,3302.2866797011106,-10000.0,414.15326596799076,248.53809640000003,-22.10763181,1.4257749
687,Gaia DR3 6050318269513902976,1367941.569988608,62.920726907617116,-10000.0,21740.714661435457,244.0747372,-23.66330687,1.0366064
1022,Gaia DR3 6050556004541915008,1369366.7780860374,58.121207366824216,-10000.0,23560.535648261095,244.6609096,-22.52017266,1.054047
1015,Gaia DR3 6044914685256528000,1370250.4676121788,0.18795623762519684,0.0,7290263.334301214,248.55409619999998,-26.483979100000003,1.0158452
577,Gaia DR3 6050364449002909824,1371050.4380655554,89.66008604163493,-10000.0,15291.647583618074,244.1734012,-23.26094974,1.0904424
967,Gaia DR3 6048832623143380480,1371152.0527492056,171.6940485932279,-10000.0,7986.0196901623285,244.22748450000003,-25.431493399999997,1.0539589
852,Gaia DR3 6052173553645367936,1372073.5969637888,770.5667514423841,-10000.0,1780.603165651094,246.5224829,-21.50300154,1.2980992
830,Gaia DR3 6050518273251863552,1372950.6551193544,77.87947077216022,-10000.0,17629.172893790987,244.39034709999999,-22.87505351,1.8546019
1271,Gaia DR3 6050557791246180992,1373105.3274435617,3262.009883016855,-10000.0,420.93843264927557,244.66624469999996,-22.48042222,0.9853281999999999
1124,Gaia DR3 6048074303718639872,1373292.428308173,2293.008354028116,-10000.0,598.9042411885317,249.53415750000002,-23.615260199999998,3.5660752999999996
659,Gaia DR3 6050421589241649024,1374565.408601341,1863.1788342215414,-10000.0,737.7528036248067,244.24246639999998,-23.02061782,1.5544446
1350,Gaia DR3 6049605030062772992,1377995.9540070887,0.014869215391772654,0.0,92674422.80576238,244.08820980000002,-25.06671706,1.0234733
688,Gaia DR3 6052071372085630720,1378230.6631768974,220.14646503206583,-10000.0,6260.516892588526,245.0514556,-22.09546956,1.0611953
749,Gaia DR3 6050364517722389632,1379580.5592098979,106.55626839180735,-10000.0,12946.96764471125,244.1681378,-23.24681744,2.4002357000000005
675,Gaia DR3 6047383260658135296,1381793.341430594,0.21998634031322703,0.0,6281268.825433119,249.5765794,-24.72763341,0.8850507
1349,Gaia DR3 6050422448237681664,1384616.9747110556,2521.6110054282,-10000.0,549.1001473781762,244.23930959999998,-23.00135739,1.0422957
790,Gaia DR3 6050422001558544640,1385361.2763276822,2585.5253497358085,-10000.0,535.8142307400852,244.2619849,-23.00418521,2.5388052000000005
842,Gaia DR3 6052305327543688320,1386861.1887429215,180.18302563885942,-10000.0,7696.9580448860115,247.61481719999998,-21.51351805,1.0012358000000001
1113,Gaia DR3 6050516971879011840,1387350.671188552,77.78894542149096,-10000.0,17834.80497995368,244.31101780000003,-22.92229391,0.97392946
1241,Gaia DR3 6049615269264821376,1387750.33608672,131.04109445923137,-10000.0,10590.191892196593,244.03749380000002,-24.98094249,0.9945166999999999
1246,Gaia DR3 6044905545574001408,1388134.728449874,0.004280194601358696,0.0,324315798.16703373,248.3604624,-26.67202629,1.0297209999999999
986,Gaia DR3 6050422173360313216,1390041.3028210767,2826.863893318783,-10000.0,491.7255854115941,244.29363840000002,-22.97271808,1.2928933999999999
627,Gaia DR3 6050421692329981312,1390151.9789568158,2424.3850302311375,-10000.0,573.4039608486943,244.25497230000002,-23.00675416,3.2859727999999997
786,Gaia DR3 6049634235841014144,1390153.6696427744,272.2352267331898,-10000.0,5106.443006382952,243.9794426,-24.74360186,1.0212184000000002
1287,Gaia DR3 6050423032352094592,1391666.3622835942,1202.2682239488508,-10000.0,1157.534013260922,244.25845930000003,-22.95567845,2.538144
777,Gaia DR3 6050421550589241984,1392419.0375182298,1539.737116506013,-10000.0,904.3225772708013,244.2284472,-23.02079475,2.5280833
1232,Gaia DR3 6050422104645958656,1395321.2106455327,1286.052636935004,-10000.0,1084.9643090588763,244.2736062,-22.97789581,1.6001158000000002
1355,Gaia DR3 6050422242077797888,1396232.573869704,0.10411135226754502,0.0,13410954.170316318,244.2929645,-22.96660289,2.9918287
1323,Gaia DR3 6050423032358104064,1396433.1380481585,1519.6143501910012,-10000.0,918.9391623424983,244.26246469999998,-22.95610587,1.4613656000000002
661,Gaia DR3 6045196606909583616,1397593.0792268214,0.14461070284625965,0.0,9664520.341296233,246.5215625,-27.15294141,0.8791959
599,Gaia DR3 6050422860552693888,1398315.3511258604,1229.6027489953656,-10000.0,1137.2090313463757,244.2601164,-22.96454231,1.75615
575,Gaia DR3 6047484686311603328,1400569.5527387362,0.004886052053514306,0.0,286646465.77626467,249.63830499999997,-24.1331602,1.0478068999999999
1320,Gaia DR3 6049615608564406272,1401005.326033621,0.09102182488855626,0.0,15391971.406296896,244.0098628,-24.94662919,3.0065823
667,Gaia DR3 6047484690608142976,1401304.2754679741,0.004609282344117216,0.0,304017886.26735914,249.63975240000002,-24.13237418,0.87273264
629,Gaia DR3 6050566175025392768,1401424.3877572222,0.004826652553792394,0.0,290351205.54846984,244.7745363,-22.30324937,1.1234151
1141,Gaia DR3 6050335140145464832,1402883.953009831,88.31598917650572,-10000.0,15884.824096869579,244.0487864,-23.451513199999997,1.1162115
856,Gaia DR3 6050422929280000384,1403187.9749077405,1708.4688048059074,-10000.0,821.3131963314667,244.25342400000002,-22.95891068,1.7654188000000002
638,Gaia DR3 6050422826200786048,1403702.5302468268,869.7796920899145,-10000.0,1613.8598578612448,244.24452769999996,-22.97728558,2.7076156000000005
1231,Gaia DR3 6050338679202489088,1403940.6258439375,1804.6835887669731,-10000.0,777.9428120156851,244.0274563,-23.3746454,1.8421869
972,Gaia DR3 6050517727793292672,1404063.394555825,85.2593652878532,-10000.0,16468.14270567717,244.3074776,-22.86634098,1.1177506000000001
672,Gaia DR3 6050557413291242496,1406295.9858539312,466.3359059251641,-10000.0,3015.628794578834,244.6093653,-22.45551491,8.941499
1142,Gaia DR3 6050422070278883584,1408501.1895957615,0.1743388509337842,0.0,8079101.02683151,244.2525715,-22.98929922,2.4365544
780,Gaia DR3 6050423066714116608,1408815.7969166706,3766.372569280812,-10000.0,374.0510985044912,244.27089900000001,-22.93688881,1.1683156000000001
1358,Gaia DR3 6050423066713526528,1409007.7486074928,2780.0631531244726,-10000.0,506.8258061058539,244.26694700000002,-22.94571318,1.6237049
929,Gaia DR3 6047359243203446656,1411041.671721809,81.58889295937975,-10000.0,17294.531406674647,249.7550039,-25.04050463,1.028553
689,Gaia DR3 6052205065824347776,1411086.9727997193,58.61858807585322,-10000.0,24072.34665860178,245.72818109999997,-21.63601971,1.4931405
1102,Gaia DR3 6046453005111320192,1411103.0330300673,0.006329811753133651,0.0,222929699.65994382,249.1231296,-26.00085717,1.0161709
717,Gaia DR3 6045194888929010432,1411168.3759229612,0.10540891204765086,0.0,13387562.28965756,246.50680069999999,-27.17926863,1.6152862
718,Gaia DR3 6052205478141290240,1412062.2739505833,89.44440376930343,-10000.0,15787.038813435427,245.7545355,-21.62151025,0.9944966000000001
865,Gaia DR3 6050422516955908352,1412616.018268397,3186.3623061465432,-10000.0,443.33188838677836,244.22187209999998,-22.98609726,1.2313731
977,Gaia DR3 6047359243203446784,1413893.9809685813,69.64159642486088,-10000.0,20302.4349462478,249.7546503,-25.04107245,1.1573084999999999
736,Gaia DR3 6045204196118070400,1414548.3208148694,0.06656555914896947,0.0,21250453.521305222,246.7610588,-27.20024466,1.1797915
855,Gaia DR3 6047253002894943360,1415933.0855630531,0.24688843020747325,0.0,5735113.161735325,249.4707857,-25.38786876,1.034507
682,Gaia DR3 6045525051653770240,1416870.0798801929,0.11138227221417021,0.0,12720786.276973946,247.3721609,-27.14637099,1.6797993999999998
1334,Gaia DR3 6050423101072777984,1418068.7833712762,1701.8307019550211,-10000.0,833.2607830745054,244.2235565,-22.96429788,1.1950952
616,Gaia DR3 6050333112920811776,1423628.545910988,92.57668079532631,-10000.0,15377.830936263803,243.9968778,-23.49353794,1.0379974
888,Gaia DR3 6052093529814937984,1423874.8572858435,215.35913111834327,-10000.0,6611.629838455289,245.0771733,-21.89508311,1.0224026
1040,Gaia DR3 6050336067858326656,1424502.20232305,118.36067398098082,-10000.0,12035.266059332773,243.93539390000004,-23.49093748,1.0377206
1267,Gaia DR3 6052209257712436736,1425836.6795047687,1200.9977488139891,-10000.0,1187.2101183476927,245.6320974,-21.59049691,3.851121
1333,Gaia DR3 6045380637678475392,1426062.3466526852,66.98296413905722,-10000.0,21289.925953294143,246.1266576,-27.15127669,1.3803482
1423,Gaia DR3 6046454959318100608,1426701.844040857,0.11642320010942309,0.0,12254446.21604575,249.1963679,-25.95158132,2.568764
619,Gaia DR3 6050425811196885248,1427341.3447380147,1699.0218412914815,-10000.0,840.0959364083551,244.1874107,-22.94527811,1.3513561
981,Gaia DR3 6046443418733165568,1428448.9806095455,709.6308511731773,-10000.0,2012.9465598176885,249.4186915,-26.07572155,1.0796700000000001
664,Gaia DR3 6047254995759822720,1429041.3689201034,2466.112741528777,-10000.0,579.4712240261251,249.52880519999997,-25.31659777,0.97203946
803,Gaia DR3 6052365354007635840,1430947.5185954045,77.65342672029779,-10000.0,18427.358315423444,247.0840305,-21.41950266,0.9632011
907,Gaia DR3 6049601864670369408,1432249.148439431,0.046563168192407446,0.0,30759271.84596027,244.0104136,-25.19341393,1.0338881
1312,Gaia DR3 6045522607808300032,1433881.8844996525,0.014522434788495171,0.0,98735639.40087989,247.6242991,-27.11886913,1.0132242
708,Gaia DR3 6052213518319596160,1434453.4027619262,55.07138345118298,-10000.0,26047.164840764734,245.93814730000003,-21.51147783,2.0739288
787,Gaia DR3 6052114802793345792,1434482.4180527763,54.00749045703389,-10000.0,26560.804916384528,245.54182360000001,-21.65491832,0.95868206
642,Gaia DR3 6048755038851214848,1434603.6672185175,0.03234184411877092,0.0,44357509.79289045,244.06441969999997,-25.363336899999997,1.0391861
862,Gaia DR3 6048079663833017472,1435185.7246960385,0.165226074456803,0.0,8686193.92801259,249.62189390000003,-23.58880272,1.1766595
957,Gaia DR3 6046450118882607232,1435535.07321535,767.2927918269507,-10000.0,1870.9091086302158,249.40527790000002,-25.890825,1.0940044
903,Gaia DR3 6050338060723165312,1440068.7264946091,129.72829670235217,-10000.0,11100.652387340708,243.9991844,-23.41736764,1.0448024
1013,Gaia DR3 6044892145277835904,1441029.95488056,0.07775563680072425,0.0,18532803.71908854,248.4202742,-26.76158904,1.7176150000000001
683,Gaia DR3 6044777796065137792,1441642.995785733,0.006119538351590613,0.0,235580351.48370558,247.7278219,-27.10267867,1.0263417
697,Gaia DR3 6051480247144375552,1442383.8247485787,0.010950834762599835,0.0,131714509.07785797,248.6187108,-22.02013034,1.0114388
1034,Gaia DR3 6047407308178932608,1442919.0092601192,196.80213946557052,-10000.0,7331.82582861377,249.75384469999997,-24.60193659,1.0014036
973,Gaia DR3 6052360200043257216,1443749.5555712732,1653.0569431813863,-10000.0,873.3816227726003,247.240348,-21.363056600000004,1.565977
1116,Gaia DR3 6046494683474688384,1444743.3595837334,0.09312220171940624,0.0,15514488.84270372,249.4800789,-25.5167566,2.0682514
752,Gaia DR3 6052117414133124352,1445425.6701915914,102.4784619695673,-10000.0,14104.677630903894,245.2777233,-21.77548139,1.2787601
1214,Gaia DR3 6051498354726543104,1446608.6279921448,39.25219397464558,-10000.0,36854.21072071951,248.4743144,-21.82276025,1.0358512
1408,Gaia DR3 6051498350428295808,1446626.210563218,38.242351631612244,-10000.0,37827.85704442387,248.4773874,-21.82127521,0.8938938
931,Gaia DR3 6051481312293735808,1447044.6957319495,1602.2670669894321,-10000.0,903.1232842168213,248.737498,-21.98928171,2.142067
650,Gaia DR3 6050544768907927168,1448345.1978276223,81.35855678478264,-10000.0,17802.002088838944,244.42912940000002,-22.52532635,1.0199799999999999
1082,Gaia DR3 6045179564483172864,1452006.9762354742,0.0044374577401543715,0.0,327215955.9056356,246.7421173,-27.27625353,1.0135669
742,Gaia DR3 6052214720909196800,1453252.813043941,3736.997011306619,-10000.0,388.88251947940944,245.8872753,-21.45291455,0.8306134
685,Gaia DR3 6047470358298995072,1454528.977725914,0.012286634725213887,0.0,118383024.33953032,249.75380780000003,-24.26536622,0.9915081
1077,Gaia DR3 6048681818252865408,1454630.9330459086,93.41292688442735,-10000.0,15572.051765871889,244.24167599999998,-25.83796945,1.0458235999999999
613,Gaia DR3 6048735488164343680,1456651.0027932902,0.014784637328092612,0.0,98524635.43528903,244.11931980000003,-25.60433527,9.621487
652,Gaia DR3 6047471354733447552,1463090.6593889713,0.05983819572374676,0.0,24450781.673691817,249.76999849999999,-24.21817698,1.0959765
1121,Gaia DR3 6045520206934178048,1464134.0304252042,0.06832817385978153,0.0,21427969.57269488,247.5418893,-27.20572783,2.6635187
845,Gaia DR3 6052094358748726656,1464469.9809497795,54.59869545294381,-10000.0,26822.435386060482,245.10405189999997,-21.84012011,1.24037
893,Gaia DR3 6049922651487862912,1466544.9932134515,771.4031784428377,-10000.0,1901.1394225440374,243.5826154,-24.14454011,1.0879203000000002
1053,Gaia DR3 6052211216217175040,1467126.6413421028,0.0034332286562266503,0.0,427331467.9117743,245.74767230000003,-21.52192592,1.1572211000000001
1397,Gaia DR3 6045181278167245440,1472056.2126017893,0.009730814337309907,0.0,151277802.82043082,246.50889610000002,-27.30403355,7.8745475
720,Gaia DR3 6046439192496444416,1472212.8584917863,0.004409457631856457,0.0,333876177.3909957,249.18019269999996,-26.13289778,0.95685536
962,Gaia DR3 6052217985087041792,1473570.4779476887,1011.9846760025544,-10000.0,1456.119359206551,245.84399680000004,-21.42652035,2.112949
1220,Gaia DR3 6049934501298022912,1474708.710365941,1100.453983594411,-10000.0,1340.0912099469188,243.7625639,-23.880665399999998,1.083687
618,Gaia DR3 6047847559508105600,1477230.8783480756,0.268183386524924,0.0,5508286.31664992,249.79522859999997,-24.14163314,1.3634303
773,Gaia DR3 6050583969069510272,1477514.6584328436,251.39187458004173,-10000.0,5877.336572238381,244.669717,-22.16350238,1.0019908000000002
