dist_arcsec,z_pc,dist_to_host,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
3259.782635,140.2258896,4.388912675,1.63615E+18,Gaia DR3 6050942757755417600,6.05094E+18,1652046894,2016,246.3489267,0.02203712,-23.51080527,0.012750242,7.131350729,0.026108269,273.1453,27.09054,-6.96545115,0.032415997,-26.17976074,0.021371178,-0.4355108,-0.062889755,-0.040488377,-0.048113253,0.056389924,0.015300013,0.34043682,-0.39472634,0.09172171,-0.21853067,444,0,443,1,0.46183506,498.40814,0.034378383,0.4659384,31,FALSE,1.234751,,,,,,,,51,16,0.0462289,54,9,0,0.03375063,4.586496,1,0,1.0148796,0.28912687,0.63113666,0.32265753,0.2934054,9.762746,15.809446,13.128774,30.537619,FALSE,441,28575.82054,20.76926,1375.8708,14.54737,47,3919.929587,12.9485,302.73233,16.355347,49,38863.43421,73.81308,526.5115,13.274042,1.4971876,0,1,0,0,0,3.0813046,1.8079767,1.2733278,-17.889927,4.1342626,2,26,7,12,14.20136,,,918.32477,,3600,3,-0.25,111,,,,12.570689,0.04755848,21,,VARIABLE,353.6056792,17.67738831,248.4046059,-1.827228784,FALSE,FALSE,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1.03E-13,5.17E-13,0.99994874,3579.3794,3577.839,3580.995,3.991,3.9903,3.9917,-0.4824,-0.4892,-0.4749,137.2854,136.826,137.7635,2.5326,2.5282,2.5371,1.6176,1.6147,1.6205,1.0005,0.9989,1.002,MARCS
3463.889181,140.1562896,4.399086533,1.63615E+18,Gaia DR3 6050945678333186048,6.05095E+18,423309209,2016,246.4120684,0.04212441,-23.42330519,0.023259759,7.134892077,0.04818856,148.06195,26.35266,-7.774371688,0.055351153,-25.17978946,0.037780855,-0.38557488,-0.10782621,-0.055334784,0.015557641,0.060214728,0.07747947,0.31583795,-0.29117388,0.03270091,-0.11986309,417,0,414,3,3.3454392,866.7258,0.2392548,11.566753,31,FALSE,1.1968526,,,,,,,,48,17,0.07776667,53,10,0,0.035003904,5.336585,0,0,1.118376,0.28958043,0.6459618,0.34267357,0.3024541,10.261265,14.532643,12.769273,28.006643,FALSE,405,14861.23247,8.798514,1689.0615,15.25723,43,1251.644531,11.663883,107.30942,17.59484,45,22522.46865,24.04947,936.5058,13.866356,1.5997404,0,1,0,1,0,3.7284832,2.3376093,1.3908739,-1.3853068,3.1528728,2,19,3,9,7.675155,,,751.0804,,3200,3.5,-0.25,111,,,,13.186837,0.052200325,19,,NOT_AVAILABLE,353.7147948,17.69164979,248.447853,-1.731612936,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.39E-11,0.9999998,3425.5923,3422.9192,3427.5713,3.9453,3.9445,3.9471,-0.119,-0.1594,-0.1055,132.5686,130.2908,133.3236,3.5367,3.5256,3.5593,2.1268,2.12,2.1414,1.4351,1.4315,1.4424,MARCS
2431.839508,140.5067557,4.400671829,1.63615E+18,Gaia DR3 6049347778696558976,6.04935E+18,1299685576,2016,246.0663191,0.24729604,-24.18762068,0.1410193,7.117095512,0.26479393,26.877863,25.860882,-4.802536911,0.33394784,-25.41103882,0.237466,-0.32946065,-0.16258492,-0.20177844,0.2054817,0.08411188,0.20557769,0.19017124,-0.112675235,-0.1138769,-0.12013991,431,0,431,0,1.9788133,629.5192,0.94828564,3.3241274,95,FALSE,,1.0706433,0.048927642,0.089520216,0.081503116,-0.037758984,-0.12921171,-0.07623189,49,17,0.47043207,52,11,0,0.037169494,64.96407,0,0,1.0678331,0.2777049,0.635964,0.33331612,0.32477546,11.131603,16.488745,14.268744,30.767038,FALSE,441,449.8465877,1.4514995,309.91855,19.054707,33,38.93724325,6.409378,6.0750422,21.362629,47,791.4183532,10.135448,78.0842,17.50188,1.8458639,0,1,0,0,0,3.8607483,2.3079224,1.5528259,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,352.8944275,17.42242339,248.2580683,-2.536768109,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.13E-13,5.33E-13,1,,,,,,,,,,,,,,,,,,,,,,
3289.822994,140.2320068,4.404296686,1.63615E+18,Gaia DR3 6049441718223356928,6.04944E+18,245451406,2016,246.2326011,0.019779282,-23.56335325,0.012424261,7.131039645,0.022590542,315.66483,25.979359,-6.720592083,0.029606592,-25.09503381,0.02146923,-0.4660815,0.026122114,0.03878157,-0.14164531,0.032557942,-0.07302565,0.39857852,-0.341674,0.0359706,-0.24591368,382,0,381,1,1.0446484,420.55936,0,0,31,FALSE,1.2410787,,,,,,,,44,16,0.04255275,47,8,0,0.040805843,16.131985,0,0,1.0374377,0.3800458,0.5982474,0.3517294,0.29690835,12.770502,17.441374,17.584274,35.562927,FALSE,378,38627.41017,28.326828,1363.6334,14.220128,44,5853.979825,18.402233,318.11246,15.919914,44,51250.74067,86.39397,593.2213,12.973645,1.4783471,0,1,0,0,0,2.946269,1.6997862,1.2464828,-9.622104,3.754791,2,18,3,12,14.926154,,,751.0804,,5500,4.5,0,0,,,,12.383732,0.04411549,16,,VARIABLE,353.4902859,17.72266762,248.3076908,-1.896166204,FALSE,FALSE,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1.02E-13,5.11E-13,0.9999817,7055.2383,6861.8135,7070.29,4.4531,4.3979,4.4585,-1.4987,-1.4997,-1.4951,141.5177,140.927,143.1683,6.2146,6.1415,6.2214,4.5125,4.4436,4.5184,2.5572,2.5205,2.5604,A
4180.945784,139.8210092,4.404950079,1.63615E+18,Gaia DR3 6049459550927597184,6.04946E+18,640428088,2016,246.0563286,0.015307071,-23.37421525,0.008557941,7.152001016,0.017667392,404.81363,26.534393,-6.432289582,0.021929488,-25.74295451,0.015909916,-0.4207027,0.012578592,-0.11496688,0.11722023,-0.07373403,0.14027785,0.2959148,-0.24059048,-0.1739752,-0.22284849,364,26,363,1,0.07752297,372.28342,0,0,31,TRUE,1.26588,,,,,,,,42,17,0.03125252,45,7,0,0.038539194,175.2469,0,0,1.0019667,,,,,,,,,FALSE,376,110756.2223,201.68839,549.14526,13.076447,45,20546.53119,155.21715,132.37282,14.556696,45,139045.4046,619.8856,224.30817,11.890004,1.4409298,0,0,0,0,0,2.6666918,1.4802494,1.1864424,-5.729357,8.734942,1,23,2,13,34.320156,43.72105,0,720.9937,110.77027,4000,3,0,333,,,,11.31834,0.012872455,21,,VARIABLE,353.5267575,17.96906521,248.1175702,-1.735519067,FALSE,FALSE,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1.04E-13,5.18E-13,0.99983215,7438.8896,7340.413,7481.717,4.2561,4.2435,4.2654,-1.4812,-1.4964,-1.4479,139.4727,139.0615,139.8683,5.5092,5.4675,5.5293,4.1274,4.0893,4.1456,2.3204,2.2999,2.3298,A
1625.802343,140.6931513,4.410471055,1.63615E+18,Gaia DR3 6050609159051705088,6.05061E+18,640629266,2016,247.2842873,0.22233096,-24.26310947,0.12873042,7.107666513,0.239319,29.69955,25.250713,-7.041506381,0.25503075,-24.24903554,0.18727961,0.023324383,-0.36121023,-0.033513874,0.18085855,-0.17205282,0.161073,-0.008244818,-0.1044702,-0.06331693,0.024637844,274,0,274,0,2.292033,481.552,1.1247512,8.036931,95,FALSE,,1.0898495,0.04454182,0.021675803,-0.024738349,0.00471847,-0.13114594,0.011897967,31,15,0.35391366,33,9,0,0.003159878,98.25189,0,0,1.0993328,0.116295055,0.46521524,0.24699202,0.3210544,-106.60173,4.105646,-2.96249,-38.67568,FALSE,288,940.4754569,2.2294648,421.8391,18.253998,20,64.66736581,12.979102,4.9824224,20.811829,28,1648.493821,20.846704,79.07695,16.705177,1.8215905,0,1,0,1,0,4.1066513,2.5578308,1.5488205,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,353.6018995,16.53836658,249.367834,-2.436217852,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.03E-13,5.10E-13,1,3403.0977,3383.157,3419.069,4.1547,4.1215,4.1848,0.3898,0.3797,0.3956,209.4159,203.6428,215.6984,6.3836,6.2622,6.4815,3.5765,3.5026,3.6368,2.5878,2.5514,2.6173,MARCS
3236.780357,132.5336328,4.422218509,1.63615E+18,Gaia DR3 6050626201483958400,6.05063E+18,300380491,2016,247.7599653,0.04036888,-24.14547325,0.026318971,7.545254579,0.04526363,166.69576,28.508467,-6.284165936,0.057213992,-27.8072289,0.047320418,-0.16421859,0.07711098,-0.13019405,-0.17528617,-0.27423942,-0.1488995,0.12324853,0.029117497,-0.23571374,-0.2833638,272,0,271,1,-0.13927668,436.32452,0.19035625,5.1814327,31,FALSE,1.1950781,,,,,,,,31,15,0.084093064,33,10,0,0.0420956,116.46607,0,0,0.9927173,0.14405778,0.45760694,0.19917841,0.3522612,-71.14418,11.571122,-21.457527,-40.842598,FALSE,264,12589.16858,75.09085,167.6525,15.437374,33,1149.263308,30.530565,37.64304,17.687494,25,19796.04679,219.61647,90.139175,14.00645,1.6637564,0,1,0,0,0,3.6810446,2.2501202,1.4309244,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,353.9903239,16.28688058,249.7790789,-2.253915446,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-13,1.18E-10,0.9999964,,,,,,,,,,,,,,,,,,,,,,
1459.749366,140.7349322,4.424953988,1.63615E+18,Gaia DR3 6049071423321049472,6.04907E+18,222554830,2016,246.8075544,0.32945058,-24.72556521,0.20904788,7.105556413,0.36150032,19.65574,25.021284,-6.465706857,0.46717152,-24.17145685,0.3673091,-0.40438175,0.19522214,0.04616681,-0.2095263,-0.24720488,-0.15160699,0.39356542,-0.03526673,-0.23322082,-0.30748975,425,0,422,3,1.8711333,580.70703,1.5302604,4.7576165,95,FALSE,,1.0848536,0.06535236,-0.073727295,0.13004322,-0.024242256,-0.06465835,-0.096115544,48,16,0.6863584,52,10,0,0.12707987,95.552574,0,0,1.0647479,0.40809673,0.66656023,0.3248467,0.3682559,9.204137,16.7609,15.633568,28.21857,FALSE,417,399.3269032,2.1232307,188.07515,19.184046,29,39.35954047,6.215898,6.332076,21.350918,48,737.4834552,8.557055,86.18426,17.578514,1.945381,0,1,0,0,0,3.7724037,2.166872,1.6055317,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,352.9408144,16.56064162,249.0106944,-2.960436424,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.87E-13,5.36E-13,0.9999993,,,,,,,,,,,,,,,,,,,,,,
1747.877544,140.6900257,4.428466278,1.63615E+18,Gaia DR3 6049079493565136768,6.04908E+18,734995654,2016,247.0337198,0.33370164,-24.75354226,0.20312963,7.10782442,0.3763294,18.887243,28.966078,-4.14139137,0.4336102,-28.66849446,0.32656884,-0.059096344,-0.10963124,0.042649433,-0.032773916,-0.21519981,-0.003498515,0.17621167,-0.13566251,-0.074998565,-0.08231508,296,0,296,0,2.4623256,446.16983,1.4821322,4.482186,95,FALSE,,1.05983,0.07352154,-0.052367125,0.08505186,0.07343367,0.017577652,0.014406759,35,17,0.60329574,37,10,0,0.00728951,150.93065,0,0,1.1027777,0.15607132,0.5423533,0.19956593,0.18181497,-31.253567,7.3127856,-6.2629733,-44.765915,FALSE,309,404.0702551,1.2847102,314.52252,19.171225,22,73.91519633,18.078821,4.0884967,20.666708,32,725.6664815,9.055993,80.13108,17.596052,1.9788184,0,0,0,1,0,3.0706558,1.4954834,1.5751724,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,353.0602269,16.38783393,249.2182278,-2.955998213,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.70E-10,2.01E-10,0.9999991,,,,,,,,,,,,,,,,,,,,,,
6632.786128,135.5563055,4.457195585,1.63615E+18,Gaia DR3 6047718233746684672,6.04772E+18,938150165,2016,248.741813,1.6174314,-23.84234353,0.75392956,7.37700837,2.0155904,3.6599739,8.424801,-6.491766502,1.8756317,-5.369752431,1.746027,0.079407066,-0.6799559,-0.40282953,0.43643364,-0.26114494,-0.092526235,0.11680364,0.5320095,-0.6026139,-0.57052106,165,0,165,0,3.1277719,248.44855,3.1432385,2.0166857,95,FALSE,,1.0307362,0.2626588,-0.20797345,-0.043271936,-0.09371916,-0.10147267,0.09779193,19,12,3.4138408,20,5,1,0.005757564,144.40173,0,0,1.1782134,0.23707333,0.47672465,0.1834588,0.2961627,-145.30896,11.4605255,-11.250942,-33.888123,FALSE,171,106.2881346,1.6048363,66.22989,20.621155,9,96.48632334,25.627384,3.7649696,20.377378,13,181.3106965,11.087563,16.35262,19.101837,2.6136222,0,8,0,12,0,1.2755413,-0.24377632,1.5193176,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,354.8349419,15.7994278,250.6220996,-1.821807423,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.74E-06,5.93E-06,0.99998856,,,,,,,,,,,,,,,,,,,,,,
5820.375709,134.1032457,4.464678011,1.63615E+18,Gaia DR3 6048596674824189184,6.0486E+18,859854239,2016,245.6253691,0.036771704,-25.54231191,0.01856137,7.456941064,0.03962775,188.17473,27.137037,-11.87468152,0.050963484,-24.40103871,0.032385383,-0.29962385,-0.18173961,-0.070381396,0.35315236,0.048716247,0.34525666,0.19779322,-0.13445461,-0.22032757,0.037076347,380,0,380,0,1.7254518,466.06607,0.09389408,1.8869748,31,FALSE,1.2350695,,,,,,,,45,15,0.07095392,47,9,0,0.009367943,33.214157,0,0,1.0627544,0.33803007,0.67067707,0.39336815,0.3136153,14.130299,13.2046175,13.899419,26.141907,FALSE,395,15415.35595,14.320158,1076.4795,15.217483,45,2121.933383,13.535587,156.767,17.021713,46,20950.04777,41.129986,509.3619,13.944933,1.4966882,0,3,0,0,0,3.0767803,1.8042307,1.2725496,-3.7313676,4.8180013,2,23,5,12,8.36698,,,721.0958,,3400,3.5,-0.75,111,,,,13.277003,0.097611964,20,,VARIABLE,351.5604777,16.81414125,248.0839319,-3.93855637,FALSE,FALSE,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.05E-13,5.83E-13,0.999739,,,,,,,,,,,,,,,,,,,,,,
444.467927,131.9407698,4.488549906,1.63615E+18,Gaia DR3 6049153921054413440,6.04915E+18,172244470,2016,246.9178157,0.02094674,-24.36793737,0.012094567,7.579158447,0.02325115,325.96918,29.060974,-8.565039445,0.028778704,-27.77013334,0.020169226,-0.42100525,-0.05745369,0.08623489,-0.054982502,-0.039729036,-0.016969811,0.32674915,-0.21393186,9.28E-04,-0.24165542,480,480,468,12,12.674391,2325.0938,0.15988566,42.483482,31,TRUE,1.3702661,,,,,,,,54,16,0.041010696,59,10,1,0.053781774,96.147255,31,0,1.4433901,,,,,,,,,FALSE,463,759108.8965,2169.2095,349.94727,10.986607,51,258883.6195,2800.9575,92.42683,11.80578,48,790919.0043,4870.832,162.37863,10.002565,1.3829408,0,0,0,0,0,1.803215,0.8191738,0.9840412,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,353.2903861,16.72119763,249.0538422,-2.591519672,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,4.36E-11,5.12E-13,0.999947,5693.3325,5665.4185,5772.7637,3.8681,3.8525,3.9118,-0.7499,-0.7902,-0.6175,131.0528,128.1231,132.2654,2.3735,2.3575,2.4208,1.8383,1.8243,1.8782,1.0136,1.0054,1.0354,MARCS
1206.639363,140.8430944,4.496809594,1.63615E+18,Gaia DR3 6049123650124940160,6.04912E+18,1474801709,2016,246.5413707,0.19680436,-24.56515438,0.0999268,7.100099612,0.24616,28.843433,27.308523,-5.21396384,0.29842392,-26.80615597,0.25242054,-0.39529932,-0.19124894,-0.27155486,0.2559777,-0.13670282,0.017533664,0.28759208,0.1902194,-0.5456657,-0.57093275,479,0,479,0,-2.4576933,527.5148,0,0,31,FALSE,1.1384274,,,,,,,,56,15,0.49027145,59,10,0,0.023495344,113.29624,0,0,0.9205652,0.44213802,0.7328953,0.51717854,0.41256592,10.147638,17.734888,14.328186,23.641228,FALSE,489,709.8128762,2.0640311,343.8964,18.559507,30,32.124703,3.7228289,8.629111,21.571444,53,1392.153058,14.9885435,92.88114,16.888678,2.006554,0,1,0,3,0,4.682766,3.0119362,1.6708298,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,352.8993337,16.84819352,248.7461497,-2.840187107,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.02E-13,5.10E-13,0.9999998,,,,,,,,,,,,,,,,,,,,,,
1549.866692,140.7978655,4.500017658,1.63615E+18,Gaia DR3 6049070736127902208,6.04907E+18,1074606505,2016,246.6960398,0.11005149,-24.74172571,0.06268332,7.102380397,0.13133067,54.08014,27.370707,-5.743947479,0.19257635,-26.76121601,0.14445849,-0.43423516,-0.16999681,-0.11894437,0.10336607,-0.08724375,-0.08869722,0.3537509,0.20788746,-0.40764287,-0.5805745,419,0,418,1,0.84494066,1079.1398,0.64934534,18.862318,95,FALSE,,1.1156962,0.019335648,0.029535947,0.16705835,-0.12945756,-0.113680765,-0.030381372,49,15,0.3017838,51,9,0,0.028188322,12.114638,1,0,1.028762,0.36320877,0.7173399,0.4368481,0.37334144,11.09808,18.132023,13.909288,25.15808,FALSE,419,3458.884299,3.7735143,916.62146,16.840027,43,148.1267341,9.4199095,15.724857,19.911959,45,5790.164439,16.407238,352.90305,15.341168,1.7168227,0,1,0,1,0,4.5707903,3.0719318,1.4988585,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,352.8582912,16.62594882,248.9130786,-2.992319962,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.10E-13,1,3581.6772,3576.4116,3591.2104,4.1173,4.0989,4.1361,0.1628,0.1533,0.1729,149.5513,147.1126,151.9264,6.1788,6.1553,6.2057,3.6143,3.5991,3.6322,2.3951,2.3884,2.4029,MARCS
6582.123542,135.1927337,4.50392606,1.63615E+18,Gaia DR3 6047296910338934528,6.0473E+18,1247854560,2016,248.4246831,0.018220667,-25.39293786,0.011167416,7.396847246,0.019911252,371.4908,29.235552,-3.124020873,0.023507422,-29.0681619,0.017841544,-0.20239227,-0.26240748,-0.1812414,0.10713155,-0.09264355,0.094834656,-0.16989285,0.027077613,-0.020660043,-0.10911901,302,302,299,3,3.2347276,1064.4021,0.12178853,21.396883,31,TRUE,1.3803033,,,,,,,,34,15,0.033046834,35,12,1,0.104413666,17.18433,0,0,1.1351383,,,,,,,,,FALSE,311,670242.5446,3539.1868,189.37756,11.121787,34,233615.7642,4336.588,53.87087,11.917287,34,654898.0889,9542.624,68.62872,10.207461,1.3256602,0,17,0,17,0,1.7098255,0.7954998,0.9143257,-17.155882,7.700417,1,14,2,10,66.688065,23.710037,0,869.4609,84.15334,4500,3.5,-1.5,111,,,,9.83444,0.033636477,10,,VARIABLE,353.4145887,15.01679919,250.5622651,-3.397841022,FALSE,FALSE,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1.02E-13,5.12E-13,0.9999556,5016.7095,5005.6997,5028.801,4.1119,4.1109,4.1133,-0.2475,-0.2599,-0.2375,134.0621,133.6849,134.4343,1.59,1.5777,1.6041,1.2134,1.2034,1.2246,0.6541,0.6484,0.6605,MARCS
3228.913733,140.3697873,4.504812126,1.63615E+18,Gaia DR3 6050943066989367680,6.05094E+18,660845376,2016,246.4361869,0.10400735,-23.48473172,0.061429508,7.124040145,0.11872351,60.005302,25.472872,-7.498927303,0.15231773,-24.34406062,0.0999755,-0.32094938,-0.10534852,0.12054058,0.034507763,0.049522467,0.11033867,0.3575863,-0.27737585,0.05367968,0.077520534,405,9,403,2,29.74344,2782.261,0.80109257,52.43793,31,FALSE,1.1936966,,,,,,,,46,16,0.21305493,54,8,0,0.034591272,16.135447,1,22,2.2209513,,,,,,,,,FALSE,409,5996.949783,9.301153,644.75336,16.24254,23,505.7163246,13.305752,38.007347,18.578775,22,10393.72941,83.69852,124.180565,14.705967,1.8174982,0,0,21,0,0,3.8728085,2.336235,1.5365734,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,353.6816732,17.63449451,248.479489,-1.788734547,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.10E-13,0.99999964,,,,,,,,,,,,,,,,,,,,,,
2857.071924,140.5056424,4.513314746,1.63615E+18,Gaia DR3 6050895783696207872,6.0509E+18,1094701621,2016,246.8290101,0.019518247,-23.52736119,0.010203135,7.117151901,0.021417642,332.30325,26.153456,-5.551389506,0.02507259,-25.55749006,0.01808642,-0.49194714,-0.13645044,-0.26885846,0.20637725,0.090750016,0.18689027,0.17858255,-0.08470523,-0.2339056,-0.32599324,549,549,538,11,18.737526,2373.7104,0.13411607,35.166885,31,TRUE,1.370335,,,,,,,,63,16,0.036912806,65,12,0,0.026987996,27.469917,0,0,1.6249772,,,,,,,,,FALSE,557,306140.7613,315.07724,971.6372,11.972564,62,99984.84873,362.32584,275.95285,12.838707,62,305732.7554,773.6473,395.18365,11.03454,1.3252649,0,1,0,0,0,1.8041668,0.8661432,0.93802357,-8.989907,1.2770766,1,28,7,12,65.06398,8.26506,0,918.3247,22.331085,5500,4.5,0,333,64.688324,37.243507,20,10.623672,0.012110727,21,,VARIABLE,353.8966723,17.33528186,248.8421031,-1.773969933,FALSE,FALSE,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1.02E-13,5.10E-13,0.99999076,6147.252,6122.357,6281.6265,4.2026,4.1946,4.2401,-0.8829,-0.9181,-0.8406,141.992,141.134,143.7122,2.7095,2.6975,2.7724,2.1168,2.106,2.1731,1.1726,1.166,1.2032,A
5762.342218,133.9453195,4.514889696,1.63615E+18,Gaia DR3 6051008041258840832,6.05101E+18,829533905,2016,246.7696557,0.73454756,-22.71979164,0.4617701,7.465733061,0.9284498,8.041073,8.245963,1.642130609,1.2776961,-8.080799183,0.98704153,-0.47810456,0.09669104,0.23119245,-0.25440708,-0.14165914,-0.3155285,0.6023046,-0.15173303,-0.3724327,-0.4333842,385,0,376,9,3.8948283,515.26605,2.4149027,4.5588093,95,FALSE,,1.3432043,0.12643649,-0.01420708,0.23358169,0.10996923,-0.22620516,-0.072327875,46,13,1.9508201,50,6,0,0.07553657,78.8256,7,0,1.145598,0.4406631,0.7397657,0.4602332,0.41290814,13.397794,18.530708,15.752932,25.36692,FALSE,393,159.8394653,0.80441076,198.70378,20.178156,38,68.68986634,5.8164234,11.80964,20.746311,43,228.8716877,7.267377,31.493025,18.848915,1.8616276,0,38,0,43,0,1.8973961,0.5681553,1.3292408,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,354.4987493,17.90613476,248.6615507,-0.984939917,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.80E-07,8.34E-08,0.9999841,,,,,,,,,,,,,,,,,,,,,,
2421.791687,140.6507194,4.532555979,1.63615E+18,Gaia DR3 6049378358865893376,6.04938E+18,1108808615,2016,246.1769554,0.046440773,-23.95056527,0.026155766,7.109810772,0.055366274,128.41411,27.156818,-3.82271948,0.075768694,-26.88642036,0.056301467,-0.4271399,0.1644148,-0.11307248,0.025175603,-0.2572219,-0.011975552,0.32783717,0.17679134,-0.40469527,-0.49883226,407,0,406,1,1.2558684,592.5122,0.18493713,4.366524,31,FALSE,1.2046149,,,,,,,,47,15,0.115833305,51,11,0,0.02990688,18.705921,1,0,1.0438291,0.37084636,0.6636156,0.27741376,0.29557437,3.4317303,16.259317,9.293071,28.408398,FALSE,420,8834.420654,11.884923,743.3301,15.821921,48,795.9769419,9.442993,84.29286,18.08629,50,13224.7266,61.609055,214.65556,14.444428,1.5870541,0,0,0,2,0,3.641862,2.264369,1.3774929,-56.11642,9.185727,2,13,0,10,4.549356,,,531.16907,,3500,4.5,0,101,,,,13.672472,0.10698364,16,,VARIABLE,353.1505557,17.50431349,248.319615,-2.286531462,FALSE,FALSE,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.11E-13,0.9999998,3518.0796,3515.9402,3520.3245,4.009,4.0043,4.0154,-0.5943,-0.5976,-0.5889,142.4562,141.4831,143.2286,4.0436,4.0325,4.0548,2.4893,2.4822,2.4964,1.5657,1.5621,1.5694,MARCS
