dist_arcsec,z_pc,dist_to_mwc758,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
10395.83326926701,161.23051416127217,9.620781167708714,1636148068921376768,Gaia DR3 3441699474883148288,3441699474883148288,891473407,2016.0,84.67709380281458,0.5651907,27.55272826182357,0.4440208,6.202299888467401,0.7272017,8.5289955,4.9266233,-1.7384915311604399,0.7066824,4.609692648661292,0.45493928,-0.30197552,0.116603106,-0.01648718,0.19387278,-0.5192893,0.19482055,-0.7812203,-0.009417525,0.556152,-0.353836,378,0,377,1,45.918564,8099.7593,4.253136,231.08539,95,false,,0.9351728,0.105378166,0.066032134,0.13358262,-0.19023384,-0.074408844,0.026997464,43,16,1.0350308,44,27,0,0.113318145,138.99042,28,0,3.0937946,0.39573976,0.6408399,0.33794776,0.22719021,-11.4027815,8.388135,-4.306924,20.79484,false,375,1157.8160435220075,5.8166847,199.05084,18.028269,41,481.4562547035516,10.332406,46.59672,18.63215,37,1426.8718220195115,16.150871,88.34643,16.861933,1.6482135,0,1,0,1,0,1.7702179,0.60388184,1.166336,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,180.37334535641256,-2.022708309466805,85.26952084054032,4.2008118438343365,false,false,0,false,false,false,false,false,false,true,false,1.0206372E-13,7.06745E-9,0.99999595,,,,,,,,,,,,,,,,,,,,,,
11638.439978148315,159.5323836847821,9.620822886822753,1636148068921376768,Gaia DR3 3421498186401602688,3421498186401602688,1806336847,2016.0,80.24877990333133,0.023356268,27.776579281247887,0.015246751,6.2683198038079,0.024029043,260.86432,51.085938,44.17387141798748,0.029375618,-25.66012568127239,0.019111108,-0.166335,-0.014908135,-0.24899627,0.4077458,-0.022800194,0.40304703,-0.50009966,0.25401518,0.12971961,-0.18655261,334,0,334,0,-1.6128012,281.96866,0.0,0.0,31,false,1.3287029,,,,,,,,38,17,0.042731963,38,21,0,0.02274907,167.10555,0,0,0.93679845,0.14504108,0.48393583,0.103307396,0.28722638,-171.56837,-5.621159,-58.16702,-42.61941,false,330,26990.170156030832,8.687798,3106.6758,14.609353,34,7188.873586383708,15.261112,471.0583,15.69689,34,29508.406730011324,24.16664,1221.039,13.573031,1.3596536,0,0,0,0,0,2.1238585,1.0875368,1.0363216,-9.625778,2.9613574,2,14,2,11,8.7405815,,,919.07806,,3800.0,4.5,0.0,101,,,,13.121426,0.070921116,15,,NOT_AVAILABLE,178.0280202757063,-5.177640728128495,81.35311052657872,4.629523634248536,false,false,0,true,true,false,false,false,true,true,false,1.7308995E-13,8.6535515E-13,0.99296397,3810.956,3809.3435,3812.944,4.6358,4.6335,4.638,-1.0E-4,-0.0035,0.0035,158.2497,157.6394,158.8367,0.6164,0.6117,0.6209,0.4263,0.423,0.4295,0.2446,0.2427,0.2464,MARCS
6005.271230157438,147.3179319837623,9.622917394204922,1636148068921376768,Gaia DR3 3440758606465144832,3440758606465144832,1370613042,2016.0,84.39843976539676,0.55155087,24.914565633097503,0.34700367,6.788039898022884,0.66644,10.185523,11.483393,-9.101339002353031,0.68503624,7.002423802024496,0.3904558,0.004771228,-0.31986332,0.29110762,-0.2980356,-0.38844615,0.0994229,-0.695411,-0.0748814,0.57352847,-0.40484077,396,0,382,14,113.122604,84442.98,3.8358638,1716.81,95,false,,1.1210665,0.08880364,0.043745875,0.015975546,0.040998414,0.08258103,0.13649046,46,16,1.0104352,49,49,0,0.2151592,131.99954,68,0,7.260431,0.38856003,0.6761224,0.4482592,0.31782624,-2.2796524,6.750394,1.2362039,16.939636,false,301,6634.688385425157,23.542048,281.8229,16.132816,39,3577.1662863561323,9.460029,378.13483,16.454695,40,8198.125756785208,12.669051,647.09863,14.963609,1.7748071,0,1,0,0,0,1.491086,0.32187843,1.1692076,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,182.47439856335606,-3.64104259122517,84.91927048034154,1.57402355532145,false,false,0,true,false,false,false,false,false,true,false,9.581546E-11,2.3281246E-9,0.9999912,,,,,,,,,,,,,,,,,,,,,,
8104.190925366616,163.18627158477392,9.6326864469251,1636148068921376768,Gaia DR3 3416325911905910272,3416325911905910272,1141711576,2016.0,81.2704317364016,0.05914209,23.443233972247764,0.036569253,6.127966466103788,0.0707808,86.57668,137.0724,50.96701770944939,0.07919621,-127.24466892061527,0.05430595,0.07393832,-0.037035745,0.05555743,0.17409518,-0.17306614,0.37850058,-0.5610911,-0.08336632,0.40757608,-0.26077545,436,317,436,0,65.1435,9950.548,0.51544005,324.17813,31,true,1.4183278,,,,,,,,50,16,0.1141782,50,30,0,0.02025289,71.93386,0,0,3.902395,,,,,,,,,false,426,135895.6165390184,25.73753,5280.0566,12.854353,46,52173.79043550229,102.741005,507.81857,13.544911,45,121674.29767841235,185.67424,655.3106,12.034899,1.2792766,0,1,0,0,0,1.5100126,0.69055843,0.8194542,-19.02554,1.8091389,1,14,6,10,18.40439,2.719235,0.0054277605,848.1562,16.729134,4250.0,3.5,-0.25,111,,,,11.727383,0.016846346,8,,NOT_AVAILABLE,182.15885787905336,-6.836043620005449,81.99589849412114,0.2461768912650282,false,false,1,true,true,false,false,false,true,true,false,1.3750302E-13,6.868207E-13,0.99648726,4301.116,4291.1206,4310.302,4.4639,4.4558,4.4727,-0.4644,-0.4814,-0.3956,154.2947,153.2938,155.7294,0.2312,0.2173,0.2432,0.1732,0.1628,0.1823,0.0922,0.0867,0.0971,MARCS
7631.114139166863,148.04580102333423,9.63326180260659,1636148068921376768,Gaia DR3 3440911850897442944,3440911850897442944,1073639497,2016.0,84.9445496350788,0.013963065,25.594578689115878,0.010688212,6.7546664146346505,0.0167443,403.40094,103.44377,23.72484279332542,0.01787947,-100.6863704093885,0.009868824,-0.101435065,0.051481105,-0.114307,0.019448752,-0.27713904,0.0439779,-0.8115809,0.26887274,0.34529388,-0.18664366,526,526,519,7,-0.63996804,1011.6574,0.08075405,11.840226,31,false,1.5585219,,,,,,,,59,18,0.025180593,60,43,1,0.07080882,174.79077,0,0,0.9794624,,,,,,,,,false,518,2664835.1812171084,271.83032,9803.304,9.623191,57,1437658.8684453948,371.89468,3865.7688,9.944403,59,1766014.6404727476,310.1795,5693.5244,9.13041,1.2022033,0,0,0,0,0,0.8139925,0.3212118,0.4927807,48.40476,0.17341723,1,27,7,10,158.95676,-0.34632143,0.3656887,962.3021,2.7205696,5750.0,4.0,0.0,222,,,,8.934381,0.008969436,19,,NOT_AVAILABLE,182.16064416752602,-2.8611456076309274,85.43826590005993,2.235315689948496,false,false,0,true,true,false,false,false,true,true,false,1.1961469E-13,5.974694E-13,0.9982583,5665.2847,5653.8975,5677.8545,3.9957,3.9893,4.0011,-0.2835,-0.2953,-0.2717,147.4894,146.9732,148.054,0.0151,0.0078,0.0234,0.0126,0.0065,0.0196,0.0068,0.0035,0.0105,MARCS
12432.914516293626,157.74173932534927,9.633685583202213,1636148068921376768,Gaia DR3 3404172387114225920,3404172387114225920,922875976,2016.0,84.48372092818971,0.10363052,22.33148727540614,0.080561645,6.339476186055334,0.10784649,58.782406,25.318169,-0.5724209864629733,0.13376355,-25.31169763721902,0.0791269,-0.27694687,0.12175253,-0.2557252,0.18114538,-0.1325857,0.22116087,-0.77618665,0.075219065,0.2121063,-0.40588486,393,0,390,3,0.7856674,437.57135,0.10263157,0.21600732,31,false,1.236116,,,,,,,,45,18,0.19726408,49,36,0,0.040452607,8.471833,0,0,1.0275729,0.45667148,0.6630997,0.36322963,0.38465682,5.2325954,11.334882,9.653511,21.922436,false,389,1772.0339192892689,1.7235291,1028.1427,17.566187,47,250.5377382697726,7.6938877,32.563217,19.34136,48,2386.770372030993,11.269727,211.786,16.30337,1.4882944,0,1,0,3,0,3.0379906,1.7751732,1.2628174,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,184.7096240564445,-4.948868743660422,84.897796895598,-1.0101467541001,false,false,0,true,false,false,false,false,true,true,false,2.1076534E-13,5.5438862E-11,0.9990192,3271.7783,3267.621,3276.761,4.9694,4.9619,4.9751,-0.1608,-0.1775,-0.1463,161.8079,159.1548,164.4858,1.1602,1.1368,1.1882,0.7222,0.7075,0.7401,0.4819,0.4727,0.4929,MARCS
3826.858089297436,146.6434911474337,9.643451509981547,1636148068921376768,Gaia DR3 3417914293890278272,3417914293890278272,518212492,2016.0,81.95254297110216,1.2120758,26.21242152758523,1.3781586,6.819259362794433,1.768615,3.855706,1.3821713,-1.3792257545783162,2.3096912,0.09018711767187311,1.3008846,-0.34927908,0.3560547,-0.11189481,0.52777714,-0.73570573,0.58714366,-0.814265,-0.1660833,0.68901706,-0.38023695,129,0,129,0,0.1724195,133.04599,0.0,9.06051E-16,95,false,,1.5500096,0.25132006,0.05766572,-0.3727749,0.34578732,-0.053536683,0.4240994,15,10,3.475848,17,6,1,0.017066712,20.817272,0,0,1.0082945,0.3305983,0.49709108,0.5015887,0.2079546,-79.31225,-3.5237167,-31.158943,44.318428,false,125,112.50698336175182,0.8995458,125.070885,20.559418,9,59.26472966260442,17.880733,3.3144462,20.906551,16,133.07433520197424,15.346088,8.671548,19.43766,1.7095745,0,0,0,3,1,1.4688911,0.34713364,1.1217575,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,180.18132520630002,-4.791187782403609,82.77500860146817,2.9747481541594016,false,false,0,false,false,false,false,false,false,false,false,8.2530676E-8,5.1284377E-9,0.99999857,,,,,,,,,,,,,,,,,,,,,,
5937.967388310185,164.34835435939712,9.649413732748652,1636148068921376768,Gaia DR3 3440884156947968896,3440884156947968896,266399009,2016.0,84.3819528375583,0.15609686,25.754617961390245,0.11235199,6.084636526467428,0.19598503,31.046434,9.668207,-8.527716647390656,0.19388886,4.555466710976865,0.10585705,-0.18497911,0.41178048,0.057972346,0.14841282,-0.30832738,0.022514738,-0.77932924,0.44082728,0.2859231,-0.13255876,338,0,335,3,0.5897191,369.9171,0.33865875,1.2147552,31,false,1.2363359,,,,,,,,40,17,0.27763,41,26,0,0.020945773,167.02057,0,0,1.0220248,0.46644983,0.59333545,0.26809227,0.28906292,-7.1701193,4.3206997,-0.64887416,21.274866,false,333,1153.7419016607007,1.5631195,738.1022,18.032095,39,170.44967787249084,8.730108,19.52435,19.759552,40,1566.9808874688724,13.001738,120.52088,16.760237,1.5059092,0,2,0,2,0,2.9993153,1.727457,1.2718582,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,181.754761872907,-3.2052881826717274,84.93707612902736,2.4140195698289464,false,false,0,false,false,false,false,false,true,true,false,6.764246E-11,1.4451484E-11,0.999561,3224.3782,3218.9397,3230.296,5.0286,5.0187,5.0373,-0.292,-0.3153,-0.2644,162.4483,158.5653,167.0461,1.04,1.003,1.0775,0.6434,0.6202,0.6672,0.4329,0.418,0.4478,MARCS
12398.417940217198,157.92074026322354,9.649666797033843,1636148068921376768,Gaia DR3 3428427686637606272,3428427686637606272,773058536,2016.0,86.13359355827248,1.917432,24.051476477670565,1.1797206,6.332290478965538,1.9253649,3.2888782,6.999298,6.664833217970611,3.1743479,-2.137795738528487,1.4744129,-0.43656966,0.069167204,0.4060167,-0.12573135,-0.14724348,-0.06927224,-0.30778316,0.29317194,0.12551628,-0.35113204,101,0,101,0,0.43606248,102.81395,0.0,1.0309637E-15,95,false,,0.91449934,0.42376664,-0.11656205,0.03131696,-0.21596207,0.07622915,0.39423075,12,10,4.5534334,12,5,0,0.18563358,99.37531,0,0,1.028258,0.4858857,0.6039562,0.38301757,0.38476586,17.124346,19.305363,11.71264,33.98693,false,101,79.49673397958001,1.4432137,55.083134,20.936493,4,89.97222086122326,6.6230116,13.58479,20.453272,4,105.48778355223781,11.578738,9.110473,19.68989,2.4587173,0,0,0,0,0,0.76338196,-0.48322105,1.246603,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,184.04287761396608,-2.754441052911555,86.46950186332342,0.6595671035385685,false,false,0,false,false,false,false,false,false,false,false,0.002375205,3.2189098E-7,0.9976162,,,,,,,,,,,,,,,,,,,,,,
6301.734707594134,147.40377119836978,9.649927719303875,1636148068921376768,Gaia DR3 3418070248448115968,3418070248448115968,1293180049,2016.0,80.97514300384519,0.0837291,26.273365207170265,0.057184182,6.7840869461490385,0.09788782,69.3047,96.85114,-60.22180971051582,0.10626169,-75.85168203267816,0.075195365,0.025614316,0.023377242,0.15480721,0.10576465,-0.2070124,0.15299022,-0.25927725,-0.043323554,0.39399666,-0.095489964,275,0,275,0,0.10038002,286.0324,0.0,0.0,31,false,1.261804,,,,,,,,31,16,0.14874475,32,14,0,0.03640008,172.51901,0,0,1.0030867,0.16845939,0.36955008,0.15545234,0.5305489,-159.21213,2.1552768,-53.199017,40.05237,false,273,2087.6082021338975,2.2927306,910.53357,17.388245,32,349.85885950378065,12.894548,27.132309,18.97881,31,2700.427552344741,12.709303,212.47646,16.169313,1.4611393,0,1,0,0,0,2.809496,1.5905647,1.2189312,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,179.64209626608738,-5.486749794163977,81.90226955608644,3.0874175114314926,false,false,0,true,false,false,false,false,true,true,false,1.13637784E-13,5.67615E-13,0.99885,3312.4583,3297.745,3320.0227,4.9524,4.8732,4.9922,-0.483,-0.6076,-0.414,146.7775,144.6705,148.8979,0.9657,0.9349,0.993,0.6131,0.5931,0.6306,0.3962,0.3838,0.4068,MARCS
6140.375728235525,164.27414331392575,9.660221312146561,1636148068921376768,Gaia DR3 3417971670359025152,3417971670359025152,1317103976,2016.0,80.74904552239876,0.065541685,25.60098628044287,0.044959977,6.087385268471698,0.06718954,90.60019,25.285551,3.535884056477994,0.08605213,-25.037105284602568,0.060698494,0.026202885,-0.007789449,-0.32679367,0.17230393,-0.09299577,0.17375803,-0.59911746,0.1724036,0.15359104,-0.030017188,371,0,369,2,-0.77301174,464.37894,0.15237138,1.0396037,31,false,1.1874144,,,,,,,,42,18,0.122240975,42,26,0,0.012528124,94.30909,0,0,0.9705807,0.28617892,0.54888046,0.2623372,0.24587385,-175.35384,-10.653662,55.056633,-35.13594,false,353,3618.2464459738267,6.663216,543.018,16.791122,40,316.31387952152653,12.255683,25.809568,19.088247,37,5545.854291966486,29.016354,191.12857,15.387975,1.6201683,0,2,0,0,0,3.7002726,2.2971249,1.4031477,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,180.08842072322543,-6.031024388066154,81.65654369814726,2.429243977356825,false,false,0,true,false,false,true,false,false,true,false,1.02043496E-13,5.744984E-11,0.9999979,,,,,,,,,,,,,,,,,,,,,,
8277.874214844574,163.1120798972169,9.663878157854409,1636148068921376768,Gaia DR3 3417561316299760896,3417561316299760896,1735369541,2016.0,80.07855376768434,0.015326471,25.171549617672458,0.00944397,6.130753777587398,0.015694456,390.6318,20.597273,-6.6930111005018675,0.019488085,-19.479508608401797,0.013560032,-0.089523844,0.16112074,-0.22341484,0.4127248,-0.029060468,0.41010976,-0.57343954,0.081167705,0.25752497,-0.1905162,479,479,477,2,-1.7525345,936.30695,0.076856814,8.874336,31,true,1.5631415,,,,,,,,54,17,0.028259305,57,39,0,0.015072724,149.91748,0,0,0.94281304,,,,,,,,,false,404,1164180.4719088722,387.66724,3003.0408,10.522316,26,633732.629443732,1179.3793,537.34424,10.833777,25,762530.7880802907,884.5122,862.09186,10.042252,1.1993531,0,0,0,0,0,0.79152584,0.31146145,0.4800644,22.348412,0.3217601,1,22,3,9,86.02167,0.037443,0.37484917,884.69147,4.314625,6000.0,4.5,0.0,444,16.183437,2.990768,17,9.8445015,0.009769155,17,,VARIABLE,180.1040711852068,-6.773385944418956,81.02317922146787,2.040909468746831,false,false,0,true,true,false,true,false,true,true,false,1.1961469E-13,5.974694E-13,0.9982583,5889.151,5878.585,5905.899,4.3712,4.3688,4.3745,-0.1531,-0.1658,-0.1371,161.9111,161.4692,162.3741,0.1056,0.0995,0.1162,0.0892,0.0841,0.0982,0.0479,0.0451,0.0528,MARCS
9373.455116120482,162.30466711284558,9.676812701474237,1636148068921376768,Gaia DR3 3417630516812829824,3417630516812829824,470509419,2016.0,79.73552374242354,0.07236392,25.451785656508694,0.046087038,6.161252278129069,0.074818365,82.349464,40.24904,9.4042032453762,0.095979944,-39.13497184216667,0.06460198,-0.115703,0.07869447,-0.32054982,0.30367705,-0.094562694,0.28192645,-0.61885667,0.1564718,0.21174166,-0.12711875,439,0,436,3,0.1844632,462.29327,0.0,0.0,31,false,1.2473657,,,,,,,,50,17,0.1378049,50,32,0,0.005298309,174.48494,0,0,1.0055145,0.25861278,0.59748805,0.31021714,0.2630101,176.91121,-8.849353,51.919918,-28.973244,false,430,2946.292314750498,2.2109456,1332.5938,17.014177,47,467.58415592669377,10.023065,46.650818,18.663893,45,3856.924393486732,14.195454,271.7014,15.782292,1.4677799,0,1,0,0,0,2.8816004,1.6497154,1.231885,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,179.69479659348198,-6.871112155455409,80.73317420613418,2.34209488186722,false,false,0,true,false,false,false,false,false,true,false,1.1363779E-13,6.0097934E-13,0.99885,,,,,,,,,,,,,,,,,,,,,,
12781.684685438731,154.7526700500723,9.68728284215837,1636148068921376768,Gaia DR3 3442822664666839936,3442822664666839936,1766029419,2016.0,83.28557700261236,0.070100114,28.83229759162914,0.04931746,6.461924047426364,0.08718583,74.11668,50.665184,2.184365975053034,0.091525346,-50.61807294705865,0.06482841,-0.15276194,-0.008967483,0.07619364,-0.06510097,-0.36075643,0.003358775,-0.3917437,-0.10722996,0.480169,-0.28702846,217,0,217,0,0.914015,241.27519,0.103508234,0.3963591,31,false,1.271246,,,,,,,,26,15,0.13212419,26,11,0,0.049485296,4.675788,0,0,1.0431203,0.07944499,0.43486804,0.15255988,0.51061314,-64.30643,9.239388,-33.267685,38.578495,false,214,3876.023257613326,4.007631,967.16077,16.7164,23,719.4954541709725,7.9787364,90.17662,18.195972,25,4903.120050821539,11.092945,442.00345,15.521714,1.4506145,1,1,0,2,0,2.6742582,1.4795723,1.1946859,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,178.63352930730647,-2.3673768816118557,84.09349538341453,5.530580236009152,false,false,0,true,false,false,false,false,true,true,false,1.3750302E-13,7.013796E-13,0.99648726,3364.8882,3360.976,3368.4146,4.9363,4.9287,4.9425,-0.1964,-0.2145,-0.1813,156.3133,154.1708,158.4369,0.6042,0.5835,0.6214,0.3891,0.3755,0.4001,0.2514,0.243,0.2585,MARCS
12797.937135035241,154.8443814349209,9.69213503313417,1636148068921376768,Gaia DR3 3414487940781106944,3414487940781106944,755742532,2016.0,81.18130540682027,0.031880252,22.028552800224613,0.020791197,6.458096772599315,0.042196624,153.04771,9.277375,9.258167872918033,0.043911174,0.5966768844329526,0.031304482,0.1961001,-0.22362238,-0.043037325,0.020978274,-0.3732119,0.3025872,-0.69145834,-0.30370408,0.4816058,-0.16251762,464,0,463,1,1.8725523,523.9198,0.047989193,0.5131146,31,false,1.3097125,,,,,,,,53,16,0.06345528,57,42,0,0.014472373,17.18391,1,0,1.061762,0.5591342,0.69427,0.42646015,0.41588902,170.56285,-10.7434435,46.11524,-22.505627,false,429,15257.625639775662,5.503259,2772.471,15.228649,49,3717.44153571878,15.682068,237.05048,16.412931,50,17561.14014491295,17.732191,990.35364,14.136514,1.3946195,0,1,0,0,0,2.2764177,1.1842823,1.0921354,-13.297736,3.8853314,2,29,4,12,5.9529915,,,881.53815,,3700.0,4.5,0.0,101,,,,13.487275,0.08928987,29,,NOT_AVAILABLE,183.3025183516758,-7.685182529661213,81.82799856882303,-1.1609094976029848,false,false,0,true,false,false,false,false,false,true,false,1.375031E-13,4.048528E-11,0.99648726,,,,,,,,,,,,,,,,,,,,,,
12749.662023624418,156.7680670039893,9.702482806838683,1636148068921376768,Gaia DR3 3403905003924606336,3403905003924606336,42370437,2016.0,82.24879010742609,1.5607638,21.80674111149037,0.88855207,6.378850100732267,1.8180914,3.508542,6.172298,2.1128815819496194,2.2573218,-5.799396205708145,1.3174675,-0.192021,-0.7112415,-0.27311668,-0.013036674,0.31863287,0.10396407,-0.5467868,0.26389754,-0.09315024,-0.33191708,115,0,113,2,0.31452495,115.09751,1.1657349,0.27741262,95,false,,0.5842633,0.28590664,0.31194234,-0.45159814,-0.5149662,-0.14976357,0.21022488,13,10,3.2659516,13,5,0,0.03205591,118.59866,0,0,1.0184414,0.31428364,0.50088096,0.025827356,0.46695614,166.03706,13.910782,38.947346,37.015144,false,112,91.90906149671956,1.1340737,81.04329,20.77897,10,31.500065638664466,6.34225,4.966702,21.592764,13,102.8167306444052,11.229842,9.15567,19.717735,1.4614097,0,0,0,2,0,1.8750286,0.8137932,1.0612354,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,184.03620630477207,-6.977778989610664,82.80423076903871,-1.4391323930647937,false,false,0,false,false,false,false,false,false,false,false,2.4019256E-8,1.0219883E-9,0.99998933,,,,,,,,,,,,,,,,,,,,,,
11830.555174110414,159.39886273623443,9.70388611055383,1636148068921376768,Gaia DR3 3415982997420814976,3415982997420814976,1234862273,2016.0,81.63799569543554,0.020056058,22.170026797526116,0.013440037,6.273570481206957,0.021602873,290.40445,6.1462464,-1.1178701168075795,0.02647419,-6.043733351018726,0.019107472,-0.23550011,0.050183933,-0.2724779,0.46329033,-0.12936378,0.4958326,-0.66720223,0.19761695,0.31534654,-0.33092204,444,444,439,5,8.6627035,1785.2445,0.1342241,28.883602,31,true,1.5160315,,,,,,,,50,17,0.04019614,50,34,0,0.046456225,82.21265,0,0,1.3071613,,,,,,,,,false,409,379579.53277888923,88.76979,4275.999,11.73911,50,188514.6041155192,76.313324,2470.2712,12.15018,50,272215.711309344,80.1769,3395.1887,11.160612,1.2137913,0,0,0,0,0,0.98956776,0.41106987,0.5784979,-19.097965,0.51994246,1,12,3,11,28.89857,-1.2165684,0.850759,881.28845,4.723505,5000.0,5.0,0.75,444,12.729685,6.3028193,8,10.929653,0.017410427,9,,NOT_AVAILABLE,183.417857485537,-7.25392529843317,82.25887640577298,-1.0448312360015404,false,false,0,true,true,false,false,false,true,true,false,1.0453929E-13,5.221685E-13,0.9997508,5349.1567,5341.715,5356.274,4.6132,4.6097,4.6185,-0.1425,-0.1494,-0.1354,155.8456,155.3465,156.3469,0.1497,0.1444,0.1549,0.1223,0.1179,0.1265,0.0651,0.0628,0.0674,MARCS
9136.56073875247,162.56593369293137,9.723408502009704,1636148068921376768,Gaia DR3 3404583398302364800,3404583398302364800,376150393,2016.0,84.49388615320343,0.11200259,23.458178669199228,0.0781046,6.151350269293729,0.13023718,47.231907,64.21683,34.19620297270579,0.15347356,-54.35457944012066,0.07928942,0.039047007,-0.14181368,-0.1168487,-0.1834422,-0.10426908,-0.01771209,-0.74767923,-0.094093286,0.35006145,-0.2720104,500,0,499,1,-0.7852948,508.59872,0.0,3.6168603E-15,31,false,1.2295998,,,,,,,,57,15,0.21558367,59,44,0,0.03480904,4.6323357,0,0,0.9744517,0.47505355,0.71766007,0.48090082,0.38474566,11.243254,6.7622747,8.670067,15.58567,false,479,1484.653615669503,1.5442958,961.379,17.758305,49,174.97148537027854,6.9621205,25.131924,19.731125,51,2079.320471222347,8.237332,252.42644,16.453093,1.5183959,0,2,0,1,0,3.2780323,1.9728203,1.305212,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,183.75667889124605,-4.342747573434022,84.95020119953892,0.11536434288616224,false,false,0,false,false,false,false,false,true,true,false,1.0257317E-13,5.12411E-13,0.99994546,3204.904,3198.334,3208.816,4.9571,4.9479,4.9656,-0.0421,-0.0638,-0.0221,157.6577,154.5071,160.9467,1.3132,1.2688,1.3423,0.801,0.7736,0.8192,0.55,0.5324,0.5616,MARCS
